station,valid,tmpc,relh,vsby,wet_bulb_temp,hour
VOTK,2015-12-27 15:30:00+05:30,30.0,66.15,3.11,24.988919534254464,15
VOTK,2015-12-28 08:00:00+05:30,23.0,100.0,1.24,23.031426734659167,8
VOTK,2015-12-28 08:30:00+05:30,24.0,100.0,1.24,24.038501455372444,8
VOTK,2015-12-28 09:00:00+05:30,24.0,100.0,2.49,24.038501455372444,9
VOTK,2015-12-28 09:30:00+05:30,24.0,100.0,1.86,24.038501455372444,9
VOTK,2015-12-28 10:00:00+05:30,25.0,100.0,1.86,25.045575127179422,10
VOTK,2015-12-28 10:30:00+05:30,27.0,88.83,3.11,25.50034994752889,10
VOTK,2015-12-28 11:00:00+05:30,27.0,83.66,3.11,24.770577047363034,11
VOTK,2015-12-28 11:30:00+05:30,28.0,74.28,3.11,24.370401437634545,11
VOTK,2015-12-28 12:30:00+05:30,28.0,74.28,2.49,24.370401437634545,12
VOTK,2015-12-28 13:00:00+05:30,28.0,74.28,1.86,24.370401437634545,13
VOTK,2015-12-28 13:30:00+05:30,29.0,70.08,3.11,24.676373290171462,13
VOTK,2015-12-28 14:00:00+05:30,29.0,70.08,3.11,24.676373290171462,14
VOTK,2015-12-28 14:30:00+05:30,29.0,70.08,3.11,24.676373290171462,14
VOTK,2015-12-28 15:00:00+05:30,29.0,70.08,3.11,24.676373290171462,15
VOTK,2015-12-28 15:30:00+05:30,28.0,74.28,3.11,24.370401437634545,15
VOTK,2015-12-28 16:00:00+05:30,28.0,74.28,3.11,24.370401437634545,16
VOTK,2015-12-29 06:30:00+05:30,24.0,94.14,1.86,23.260686047833286,6
VOTK,2015-12-29 07:00:00+05:30,25.0,88.67,1.86,23.51416867443772,7
VOTK,2015-12-29 07:30:00+05:30,25.0,88.67,2.49,23.51416867443772,7
VOTK,2015-12-29 08:00:00+05:30,25.0,88.67,2.49,23.51416867443772,8
VOTK,2015-12-29 08:30:00+05:30,26.0,83.55,3.11,23.78571575499304,8
VOTK,2015-12-29 10:00:00+05:30,27.0,78.76,3.11,24.07210542770969,10
VOTK,2015-12-29 10:30:00+05:30,28.0,74.28,3.11,24.370401437634545,10
VOTK,2015-12-29 11:00:00+05:30,28.0,74.28,3.11,24.370401437634545,11
VOTK,2015-12-29 11:30:00+05:30,29.0,65.95,3.73,24.03831360249685,11
VOTK,2015-12-29 12:00:00+05:30,28.0,69.9,3.11,23.71755221657347,12
VOTK,2015-12-29 12:30:00+05:30,28.0,69.9,3.11,23.71755221657347,12
VOTK,2015-12-29 13:00:00+05:30,29.0,70.08,3.11,24.676373290171462,13
VOTK,2015-12-29 13:30:00+05:30,29.0,70.08,3.11,24.676373290171462,13
VOTK,2015-12-29 14:30:00+05:30,29.0,65.95,3.11,24.03831360249685,14
VOTK,2015-12-29 15:00:00+05:30,29.0,70.08,3.11,24.676373290171462,15
VOTK,2015-12-29 15:30:00+05:30,29.0,70.08,3.11,24.676373290171462,15
VOTK,2015-12-29 16:00:00+05:30,28.0,74.28,3.11,24.370401437634545,16
VOTK,2015-12-30 06:30:00+05:30,25.0,94.19,1.86,24.261887498868386,6
VOTK,2015-12-30 07:00:00+05:30,25.0,94.19,1.86,24.261887498868386,7
VOTK,2015-12-30 07:30:00+05:30,26.0,83.55,2.49,23.78571575499304,7
VOTK,2015-12-30 08:00:00+05:30,26.0,83.55,2.49,23.78571575499304,8
VOTK,2015-12-30 08:30:00+05:30,26.0,83.55,2.49,23.78571575499304,8
VOTK,2015-12-30 09:00:00+05:30,26.0,83.55,3.11,23.78571575499304,9
VOTK,2015-12-30 09:30:00+05:30,26.0,83.55,3.11,23.78571575499304,9
VOTK,2015-12-30 10:00:00+05:30,26.0,83.55,3.11,23.78571575499304,10
VOTK,2015-12-30 10:30:00+05:30,26.0,83.55,3.11,23.78571575499304,10
VOTK,2015-12-30 11:00:00+05:30,27.0,78.76,3.11,24.07210542770969,11
VOTK,2015-12-30 11:30:00+05:30,28.0,74.28,3.11,24.370401437634545,11
VOTK,2015-12-30 12:00:00+05:30,28.0,74.28,3.73,24.370401437634545,12
VOTK,2015-12-30 12:30:00+05:30,29.0,70.08,3.73,24.676373290171462,12
VOTK,2015-12-30 13:00:00+05:30,29.0,65.95,3.73,24.03831360249685,13
VOTK,2015-12-30 13:30:00+05:30,29.0,65.95,3.73,24.03831360249685,13
VOTK,2015-12-30 14:00:00+05:30,29.0,65.95,3.73,24.03831360249685,14
VOTK,2015-12-30 14:30:00+05:30,30.0,66.15,3.73,24.988919534254464,14
VOTK,2015-12-30 15:00:00+05:30,30.0,62.25,3.73,24.36277392785916,15
VOTK,2015-12-30 15:30:00+05:30,30.0,62.25,3.73,24.36277392785916,15
VOTK,2015-12-30 16:00:00+05:30,30.0,66.15,3.73,24.988919534254464,16
VOTK,2015-12-30 16:30:00+05:30,30.0,66.15,3.73,24.988919534254464,16
VOTK,2015-12-31 08:30:00+05:30,28.0,74.28,3.11,24.370401437634545,8
VOTK,2015-12-31 09:30:00+05:30,29.0,65.95,3.73,24.03831360249685,9
VOTK,2015-12-31 10:00:00+05:30,29.0,65.95,3.73,24.03831360249685,10
VOTK,2015-12-31 10:30:00+05:30,29.0,65.95,3.73,24.03831360249685,10
VOTK,2015-12-31 11:00:00+05:30,29.0,65.95,3.73,24.03831360249685,11
VOTK,2015-12-31 11:30:00+05:30,29.0,65.95,3.73,24.03831360249685,11
VOTK,2015-12-31 13:30:00+05:30,31.0,58.78,3.73,24.688523773926587,13
VOTK,2015-12-31 14:30:00+05:30,31.0,51.98,3.73,23.511017422185677,14
VOTK,2015-12-31 15:00:00+05:30,31.0,51.98,3.73,23.511017422185677,15
VOTK,2015-12-31 15:30:00+05:30,30.0,62.25,3.73,24.36277392785916,15
VOTK,2016-01-01 08:30:00+05:30,25.0,78.48,3.11,22.120039788177404,8
VOTK,2016-01-01 09:00:00+05:30,25.0,73.78,3.11,21.46799626915433,9
VOTK,2016-01-01 10:00:00+05:30,26.0,69.52,3.11,21.800271394515033,10
VOTK,2016-01-01 10:30:00+05:30,27.0,69.71,3.11,22.758339503163747,10
VOTK,2016-01-01 11:00:00+05:30,27.0,69.71,3.11,22.758339503163747,11
VOTK,2016-01-01 11:30:00+05:30,28.0,65.74,3.11,23.087446836244084,11
VOTK,2016-01-01 12:00:00+05:30,29.0,58.32,3.11,22.82562571842886,12
VOTK,2016-01-01 12:30:00+05:30,30.0,55.04,3.73,23.16788141869611,12
VOTK,2016-01-01 13:00:00+05:30,30.0,55.04,3.73,23.16788141869611,13
VOTK,2016-01-01 14:30:00+05:30,31.0,48.84,3.73,22.946120052783566,14
VOTK,2016-01-01 15:00:00+05:30,31.0,48.84,3.73,22.946120052783566,15
VOTK,2016-01-01 15:30:00+05:30,30.0,55.04,3.73,23.16788141869611,15
VOTK,2016-01-02 08:30:00+05:30,25.0,73.78,3.11,21.46799626915433,8
VOTK,2016-01-02 09:00:00+05:30,26.0,69.52,3.11,21.800271394515033,9
VOTK,2016-01-02 09:30:00+05:30,27.0,65.54,3.11,22.139411882296343,9
VOTK,2016-01-02 10:00:00+05:30,27.0,65.54,3.11,22.139411882296343,10
